# ----------------------------------------
# SACRD.org v2 - GA4
# Page View Events-Page Views
# 20260101-20260131
# ----------------------------------------

,Segment,Is US Page View,Totals
Page location,Page referrer,Event count,Event count
https://www.sacrd.org/directory/program/1012?zipcode=78213&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78213&s=Utility+aid&lat=29.51745&lng=-98.52358,1,1
https://www.sacrd.org/directory/program/1012?zipcode=78233&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/help-pay-for-utilities?zipcode=78233,1,1
https://www.sacrd.org/directory/program/1012?zipcode=78244&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78244&lat=29.47702&lng=-98.35075&s=UTILITY+PAYMENT,1,1
https://www.sacrd.org/directory/program/1015,https://www.sacrd.org/directory/program/1015?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/1015?zipcode=&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/1016,https://www.sacrd.org/directory/subcategory/food-delivery?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/10165,https://www.sacrd.org/directory/organization/2475?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/10169?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/portal/mhp/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=58,1,1
https://www.sacrd.org/directory/program/10171?zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10173,,1,1
https://www.sacrd.org/directory/program/10176,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10178,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10178?__cf_chl_tk=lKTdFI20.NsAbiJLMZaBQ0Kr_Uxrr4EPneScs2Y4VfI-1769606093-1.0.1.1-W11u_7y5UW4i3jYtSafu4glDz8XC3LSPk2qyb1aH8hI,,1,1
https://www.sacrd.org/directory/program/10178?zipcode=78130&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/10178?__cf_chl_tk=lKTdFI20.NsAbiJLMZaBQ0Kr_Uxrr4EPneScs2Y4VfI-1769606093-1.0.1.1-W11u_7y5UW4i3jYtSafu4glDz8XC3LSPk2qyb1aH8hI,1,1
https://www.sacrd.org/directory/program/102,,1,1
https://www.sacrd.org/directory/program/102,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/102,https://www.sacrd.org/directory/program/102?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10207?zipcode=&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10207?zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10207?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/10207?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10207?zipcode=78207&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/1021,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10214?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10220,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10221?utm_source=chatgpt.com&zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10223?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/10223?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10224?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/2475?zipcode=&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/1023?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10244?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10249?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/advocacy-legal-aid?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/10249?zipcode=78207&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/advocacy-legal-aid?zipcode=78207&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10255?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1931?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/10259?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1931?zipcode=&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10259?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=&lat=29.511737913893707&lng=-98.44550942527701&s=Alcoholics+Anonymous,1,1
https://www.sacrd.org/directory/program/10259?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1931?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/10260?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1931?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/10261,,1,1
https://www.sacrd.org/directory/program/1028,,1,1
https://www.sacrd.org/directory/program/10284,https://www.sacrd.org/directory/organization/2667?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10288?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/parenting-classes?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/10288?zipcode=78254&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78254&lat=29.42364&lng=-98.48647&s=domestic+violence+classes,1,1
https://www.sacrd.org/directory/program/10293?zipcode=78223&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1494?zipcode=78223&lat=29.301492734058137&lng=-98.39209427596589,1,1
https://www.sacrd.org/directory/program/10296?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1494?zipcode=&lat=29.456899923158392&lng=-98.40150172764999,1,1
https://www.sacrd.org/directory/program/10296?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1494?zipcode=&lat=29.48692615967138&lng=-98.38578738144531,1,1
https://www.sacrd.org/directory/program/10296?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1494?zipcode=&lat=29.505923224250537&lng=-98.37540384459115,1,1
https://www.sacrd.org/directory/program/10296?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1494?zipcode=&lat=29.545490866602425&lng=-98.45337271802586,1,1
https://www.sacrd.org/directory/program/102?zipcode=78219&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/103,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/103,https://www.sacrd.org/directory/search?zipcode=78205&lat=29.42364&lng=-98.48647&s=stress,1,1
https://www.sacrd.org/directory/program/10305,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10305?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10310?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10313?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10315?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10330?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/1034,https://www.sacrd.org/directory/organization/1614?zipcode=&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/1034,"https://www.sacrd.org/portal/housingservices/?zipcode=78218&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,575",1,1
https://www.sacrd.org/directory/program/10343?zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10344,,1,1
https://www.sacrd.org/directory/program/1034?zipcode=&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/1034?zipcode=78218&lat=29.42364&lng=-98.48647,https://www.sacrd.org/portal/housingservices/?zipcode=78218&gp=mainPage&a=302&ami_t_fm0=monthly&ami_i_fm0=1200,1,1
https://www.sacrd.org/directory/program/10354?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10355?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/1036,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10360,,1,1
https://www.sacrd.org/directory/program/1037,https://www.sacrd.org/directory/program/1037?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/1037?zipcode=78201&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/1037?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/1037?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10385,https://www.sacrd.org/directory/subcategory/narcotics-anonymous?zipcode=&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10385?zipcode=&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/narcotics-anonymous?zipcode=&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10385?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/2006?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10385?zipcode=78221&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/narcotics-anonymous?zipcode=78221&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/1038?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1616?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/1039,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/1039,https://www.sacrd.org/directory/search?zipcode=78237&lat=29.42364&lng=-98.48647&s=project+mend,1,1
https://www.sacrd.org/directory/program/10393?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/2006?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10393?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/10393?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10393?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78205&lat=29.42364&lng=-98.48647&s=porn,1,1
https://www.sacrd.org/directory/program/10395,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10395,https://www.sacrd.org/directory/subcategory/narcotics-anonymous?zipcode=78205&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/10395?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/2006?zipcode=78205&lat=29.411509156792327&lng=-98.48479688280281,1,1
https://www.sacrd.org/directory/program/10395?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/2006?zipcode=78205&lat=29.42913484455239&lng=-98.50406568457669,1,1
https://www.sacrd.org/directory/program/10395?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/2006?zipcode=78205&lat=29.471988679417873&lng=-98.48479645641682,1,1
https://www.sacrd.org/directory/program/10395?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/narcotics-anonymous?zipcode=78205&lat=29.42473800000001&lng=-98.53105430839845,1,1
https://www.sacrd.org/directory/program/10395?zipcode=78207&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10395?zipcode=78207&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/narcotics-anonymous?zipcode=78207&lat=29.427237289955237&lng=-98.48398077588156,1,1
https://www.sacrd.org/directory/program/1039?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/103?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/103?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/103?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10412?zipcode=78242&lat=29.42364&lng=-98.48647,"https://www.sacrd.org/portal/mhp/?zipcode=78242&lat=29.42364&lng=-98.48647&gp=mainPage&a=569,9,548,557,10,65&gr=140",1,1
https://www.sacrd.org/directory/program/10415?zipcode=&lat=29.42364&lng=-98.48647,"https://www.sacrd.org/MentalHealth/?zipcode=&lat=29.42364&lng=-98.48647&gp=mainPage&a=102,67,69",1,1
https://www.sacrd.org/directory/program/10415?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10417?zipcode=78242&lat=29.42364&lng=-98.48647,https://www.sacrd.org/portal/mhp/?zipcode=78242&lat=29.42364&lng=-98.48647&gp=mainPage&s=family%20therapy&a=102,1,1
https://www.sacrd.org/directory/program/10423,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10424,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10424?zipcode=78245&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/subcategory/child-care?zipcode=78245&lat=29.424738&lng=-98.49177,1,1
https://www.sacrd.org/directory/program/10443?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/portal/mhp/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&gr=140&a=69,1,1
https://www.sacrd.org/directory/program/1046,https://www.sacrd.org/directory/organization/1614?zipcode=78220&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10463,https://www.sacrd.org/directory/search?zipcode=78212&s=mental+health&orderby=relevance,1,1
https://www.sacrd.org/directory/program/10463?zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10463?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10463?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78205&lat=29.42364&lng=-98.48647&s=mental+health,1,1
https://www.sacrd.org/directory/program/10463?zipcode=78207&lat=29.42364&lng=-98.48647,"https://www.sacrd.org/MentalHealth/?zipcode=78207&lat=29.42364&lng=-98.48647&gp=mainPage&a=69,68,97",1,1
https://www.sacrd.org/directory/program/1047,,1,1
https://www.sacrd.org/directory/program/1047,https://www.sacrd.org/directory/organization/1614?zipcode=&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10471?zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10472?zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10478,https://www.sacrd.org/directory/program/10478?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10478?zipcode=&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10478?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1474?zipcode=78205&lat=29.501061290870904&lng=-98.42927242710374,1,1
https://www.sacrd.org/directory/program/10478?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/program/10478?zipcode=78205&lat=29.42364&lng=-98.48647,1,1
https://www.sacrd.org/directory/program/10479?zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10479?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1474?zipcode=78205&lat=29.501061290870904&lng=-98.42927242710374,1,1
https://www.sacrd.org/directory/program/1047?zipcode=78216&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78216&s=Housing&lat=29.53641&lng=-98.48999,1,1
https://www.sacrd.org/directory/program/1047?zipcode=78237&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/search?zipcode=78237&lat=29.42079&lng=-98.56832&s=Housing,1,1
https://www.sacrd.org/directory/program/10480?zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10480?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.sacrd.org/directory/organization/1474?zipcode=78205&lat=29.501061290870904&lng=-98.42927242710374,1,1
https://www.sacrd.org/directory/program/10481?zipcode=78205&lat=29.42364&lng=-98.48647,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10482,https://www.google.com/,1,1
https://www.sacrd.org/directory/program/10482?zipcode=78205&lat=29.42364&lng=-98.48647,,1,1
https://www.sacrd.org/directory/program/10482?zipcode=78205&lat=29.42364&lng=-98.48647,"https://www.sacrd.org/portal/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,477&nhw=0&gr=53",1,1
