OBJECTID,CASEID,OBJECTID_2,CartID,MSAG_Name
599,1014964858,52730,"510838",DIRECTOR DR
600,1014964867,17518,"402540",PLEASANTON RD
601,1014964916,28932,"205500",BLANCO RD
602,1014965016,45196,"846097",CABLE RANCH RD
603,1014965096,72833,"400319",REFORMA DR
604,1014965128,27355,"409376",CERALVO ST
605,1014965206,27355,"409376",CERALVO ST
606,1014965218,10084,"409373",CERALVO ST
607,1014965226,35837,"403485",W ANSLEY BLVD
608,1014965335,61474,"412676",HILLCREST DR
609,1014965734,35681,"418531",EL MONTE BLVD
610,1014965800,32238,"509091",LAKELOMA
611,1014965831,33704,"8478679",FIVE PALMS DR
612,1014965882,49454,"505226",E CEVALLOS
613,1014966368,2966,"422294",LARCO WAY
614,1014966513,19958,"412870",SOUTHILL
615,1014966578,89261,"422925",LARK VALLEY DR
616,1014966797,5467,"513210",EMERALD ASH
617,1014966820,92156,"313235",HORMEL DR
618,1014966844,25467,"310560",W GRAMERCY PLACE
619,1014966856,9220,"821716",E BASSE RD
620,1014966920,36019,"406773",TIMBERCREEK DR
621,1014966949,87417,"411390",ECKHERT RD
622,1014967011,18928,"312829",RITTIMAN RD
623,1014967244,82651,"407056",W MILITARY DR
624,1014967264,88875,"209375",W CRAIG PLACE
625,1014967407,1745,"310794",S AUDUBON
626,1014967639,92119,"412943",SPICEWOOD
627,1014967728,12472,"508962",BIBLE ST
628,1014967755,9338,"423414",LAKESIDE PKWY
629,1014967864,67073,"409082",BARCLAY ST
630,1014967865,70669,"501750",E VESTAL PLACE
631,1014967933,76351,"505065",SAN ARTURO
632,1014967996,96810,"210127",LESLIE RD
633,1014968018,59751,"404689",W MARTIN ST
634,1014968069,39538,"432572",Firebaugh Dr
635,1014968077,92286,"819500",E CHAVANEAUX
636,1014968861,48,"421731",OAK DR
637,1014968864,63738,"415110",BABCOCK RD
638,1014968959,27193,"207499",TILLMAN
639,1014969008,93397,"308401",HARRY WURZBACH
640,1014969068,76177,"504003",S PRESA ST
641,1014969072,88251,"501946",HUIZAR ST
642,1014969114,43245,"311103",W RECTOR
643,1014970116,38363,"417615",LARKSPUR
644,1014970249,57270,"422180",SHAVANO OAK
645,1014970261,32541,"509576",VILLAMAIN
646,1014970268,316,"305485",KOTZEBUE
647,1014970278,33605,"307054",CROSSPOINT
648,1014970308,28357,"312970",BLEDSOE
649,1014970369,45196,"846097",CABLE RANCH RD
650,1014970373,73571,"431558",MARBACH RD
651,1014970420,45096,"413006",VANCE JACKSON
652,1014970430,81657,"504544",MORRILL AVE
653,1014970492,3932,"511973",LIVE OAK ST
654,1014970529,68738,"510142",E CROCKETT ST
655,1014970560,82328,"405573",NUNES ST
656,1014970584,1771,"206968",FREDERICKSBURG RD
657,1014970823,52379,"506681",S GEVERS ST
658,1014970829,27200,"506363",CHANNING
659,1014970832,2194,"506683",S GEVERS ST
660,1014971027,56707,"404843",N ZARZAMORA
661,1014971142,90163,"414101",GAMBIER DR
662,1014971291,85523,"403064",LOGWOOD AVE
663,1014971353,88757,"8483399",A-11046
664,1014971487,17730,"407222",FILLMORE DR
665,1014971602,1771,"206968",FREDERICKSBURG RD
666,1014971650,66293,"310507",OVERLAND DR
667,1014971752,44020,"202282",Oconnor Rd
668,1014972082,74710,"309898",MEDFORD
669,1014972104,851,"823012",BABCOCK RD
670,1014972243,50387,"309781",PERSHING AVE
671,1014972459,81410,"207811",MAINLAND
672,1014972499,22071,"403084",HILTON AVE
673,1014972588,61826,"845336",BULVERDE RD
674,1014972889,93431,"844710",QUIET NIGHT LN
675,1014972893,58825,"408282",CHIHUAHUA ST
676,1014972944,5576,"315357",E EVANS RD
677,1014972996,64015,"8482848",A-10255
678,1014973074,26641,"501732",E VESTAL PLACE
679,1014973189,52202,"305380",OAK LEDGE
680,1014973263,65295,"423696",WATERS EDGE DR
681,1014973363,30466,"421704",CARRIE LOUISE ST
682,1014973449,97071,"413470",BRANDYWINE AVE
683,1014973568,27355,"409376",CERALVO ST
684,1014973659,90402,"509425",SOCORRO ST
685,1014973873,43312,"509544",EMIL
686,1014973905,84467,"514226",BULVERDE RD
687,1014973929,77089,"305302",BROADWAY
688,1014973930,84593,"310327",RITTIMAN RD
689,1014973961,62260,"411935",QUIVER DR
690,1014973970,88272,"309734",RITTIMAN RD
691,1014974019,54259,"422954",FIVE PALMS DR
692,1014974022,43546,"422952",FIVE PALMS DR
693,1014974028,42735,"403070",LOGWOOD AVE
694,1014974032,9039,"403001",GARNETT AVE
695,1014974041,66261,"402113",NOBLE AVE
696,1014974042,87615,"403567",SW 34TH ST
697,1014974120,7221,"403568",SW 34TH ST
698,1014974160,30650,"206971",FREDERICKSBURG RD
699,1014974192,84467,"514226",BULVERDE RD
700,1014974209,56153,"306795",STORMY AUTUMN
701,1014974290,65601,"405063",N SAN MARCOS
702,1014974308,88665,"206967",FREDERICKSBURG RD
703,1014974432,78121,"202685",DELGADO ST
704,1014974541,81865,"311679",SAN PEDRO AVE
705,1014974613,93397,"308401",HARRY WURZBACH
706,1014974734,19168,"513419",W MILITARY DR
707,1014974745,9766,"429887",LAKESIDE PKWY
708,1014974900,3329,"505215",LONE STAR BLVD
709,1014974912,36431,"821519",HUEBNER RD
710,1014974975,91714,"403523",S ACME RD
711,1014974983,87034,"415891",GARDENDALE
712,1014975000,64414,"844450",UNNAMED ST AT AUSTIN HWY
713,1014975068,66572,"507302",CHANDLER RD
714,1014975079,18702,"509247",S PRESA ST
715,1014975084,32574,"511050",CITY-BASE LANDING
716,1014975190,2339,"406742",W MILITARY DR
717,1014975264,59982,"415184",HUMMINGBIRD HILL
718,1014975507,24890,"413423",ROANOKE AVE
719,1014975530,84339,"309358",MIAMI DR
720,1014975565,20300,"504663",BALDWIN BLVD
721,1014975736,4950,"503788",KILREA DR
722,1014975738,81155,"508742",DIANE RD
723,1014975745,17036,"504777",S PINE ST
724,1014975787,83246,"519954",CITY-BASE LANDING
725,1014975844,63758,"407090",ROCKGATE DR
726,1014975851,58825,"408282",CHIHUAHUA ST
727,1014975852,63204,"423779",GROWDON RD
728,1014975860,32185,"413544",CONSUELO
729,1014975896,20081,"400710",WABASH ST
730,1014975947,75853,"413562",CAMINO DE FE
731,1014975948,33673,"423695",WATERS EDGE DR
732,1014975975,9214,"419017",CAPITOL
733,1014975990,84467,"514226",BULVERDE RD
734,1014976032,4267,"509345",BARKMEYER
735,1014976071,95913,"309607",DELL OAK DR
736,1014976094,24869,"300580",BINZ-ENGLEMAN RD
737,1014976136,23631,"408266",S MEDINA
738,1014976142,90656,"419484",N FLORES ST
739,1014976215,24901,"408383",CERALVO ST
740,1014976338,9766,"429887",LAKESIDE PKWY
741,1014976346,60152,"410741",RIDGE PATH
742,1014976436,37074,"429915",SALTILLO ST
743,1014976461,3815,"401523",THOMPSON PLACE
744,1014976493,9140,"407019",WESTFIELD DR
745,1014976494,48,"421731",OAK DR
746,1014976665,74544,"824114",W HUTCHINS PLACE
747,1014976708,29263,"312893",BINZ-ENGLEMAN RD
748,1014976710,64834,"413424",ROANOKE AVE
749,1014976798,88272,"309734",RITTIMAN RD
750,1014976867,57588,"418324",MONTVIEW
751,1014976870,46470,"409912",S BRAZOS ST
752,1014976932,24890,"413423",ROANOKE AVE
753,1014976982,93343,"310902",E MULBERRY AVE
754,1014977075,42528,"8483304",A-10830
755,1014977197,95052,"408466",S NAVIDAD
756,1014977198,66056,"312912",INDUSTRY PARK DR
757,1014977283,13119,"310903",E MULBERRY AVE
758,1014977331,88865,"847039",VISTA VALET DR
759,1014977447,72537,"308368",N VANDIVER RD
760,1014977460,84467,"514226",BULVERDE RD
761,1014977503,55427,"502140",W HEIN
762,1014977625,81715,"407117",SPRINGVALE DR
763,1014977755,79157,"311692",AVE MARIA DR
764,1014977966,3329,"505215",LONE STAR BLVD
765,1014977981,7005,"423809",ELKINS DR
766,1014977994,15714,"313277",DIETRICH RD
767,1014978054,34188,"404621",LEAL ST
768,1014978061,61065,"404939",N SABINAS
769,1014978074,17036,"504777",S PINE ST
770,1014978080,82651,"407056",W MILITARY DR
771,1014978147,18607,"402465",BRENTWOOD PLACE
772,1014978149,59456,"416453",COGBURN
773,1014978160,56644,"8480689",DE ZAVALA RD
774,1014978272,1348,"422276",VANCE JACKSON
775,1014978409,28380,"425252",TIGER HUNT
776,1014978553,64117,"406983",WESTSHIRE DR
777,1014978604,6231,"408387",NORIA ST
778,1014978620,50856,"505213",HELENA ST
779,1014978681,19280,"318854",INDUSTRY PARK DR
780,1014978728,23115,"307361",MEADOW BRIAR
781,1014978747,89065,"506856",ADELE ST
782,1014978763,59456,"416453",COGBURN
783,1014978829,33939,"209418",KENTUCKY AVE
784,1014978850,44778,"404605",RUIZ ST
785,1014978953,56002,"419621",CAPITOL
786,1014979054,68249,"821704",STARCREST DR
787,1014979059,53767,"406485",PRESCOTT DR
788,1014979109,90071,"406007",SIMS AVE
789,1014979132,93276,"510847",E MARKET ST
790,1014979153,69354,"412360",WILLOWBROOK DR
791,1014979176,77363,"405027",N SMITH ST
792,1014979223,19235,"402244",FISCHER RD
793,1014979244,810,"429874",INGRAM RD
794,1014979260,49849,"418846",W OLMOS DR
795,1014979286,5911,"518194",WOODSTONE WAY
796,1014979295,46435,"307936",BLAKELEY DR
797,1014979343,48328,"844805",APPLEWHITE RD
798,1014979485,27139,"410729",RIDGEBROOK
799,1014979507,9338,"423414",LAKESIDE PKWY
800,1014979536,7071,"410689",MISTY BROOK
801,1014979656,2109,"312776",SUNRISE COVE DR
802,1014979680,15848,"509294",JUNIPER ST
803,1014979686,23968,"404957",N TRINITY
804,1014979691,39550,"311556",NORTH LOOP RD
805,1014979701,45956,"306749",SPRING VALLEY
806,1014979713,40792,"310316",REMOUNT DR
807,1014979746,33544,"401515",KIRK PLACE
808,1014979760,8313,"204927",HOLLYHOCK RD
809,1014979812,81369,"502443",IOWA ST
810,1014979816,75069,"420103",W MILITARY DR
811,1014979836,67771,"309504",GRANTHAM
812,1014979854,12524,"406368",HARPERS FERRY
813,1014979866,28677,"517306",WORTH PKWY
814,1014979965,95962,"405640",EDWARDS
815,1014979966,71666,"313020",PERRIN CRK
816,1014979969,28995,"420735",COUNTRY CLUB
817,1014979971,39449,"405650",BOEHMER
818,1014980034,29263,"312893",BINZ-ENGLEMAN RD
819,1014980047,78638,"410440",HIDDEN CREST
820,1014980062,49593,"410669",WEBBWOOD WAY
821,1014980113,14282,"210413",GRISSOM RD
822,1014980242,19168,"513419",W MILITARY DR
823,1014980255,36475,"412056",GREENSIDE
824,1014980258,55053,"207376",COLLEEN
825,1014980307,81715,"407117",SPRINGVALE DR
826,1014980317,15683,"310027",REDLAND RD
827,1014980378,3139,"513611",HARDY OAK BLVD
828,1014980390,36208,"8480019",W MILITARY DR
829,1014980443,13375,"415583",SWANDALE DR
830,1014980555,54585,"403291",GILLETTE BLVD
831,1014980592,5243,"312331",HARDY OAK BLVD
832,1014980899,18437,"846040",MEDICAL DR
833,1014980980,93343,"310902",E MULBERRY AVE
834,1014981021,24377,"310039",JONES MALTSBERGER RD
835,1014981127,3976,"311263",CHULIE
836,1014981162,59745,"209130",W FRENCH PLACE
837,1014981183,39550,"311556",NORTH LOOP RD
838,1014981324,35604,"307368",PURLANE
839,1014981383,84354,"406290",FRIO CITY RD
840,1014981415,87634,"401248",S ZARZAMORA
841,1014981452,40792,"310316",REMOUNT DR
842,1014981533,28221,"847289",WAVERUNNER
843,1014981549,80804,"305102",MAGNOLIA BROOK
844,1014981576,23531,"509150",NASH BLVD
845,1014981607,58345,"415948",BABCOCK RD
846,1014981659,21227,"501820",E HARLAN AVE
847,1014981715,65617,"415506",COLONY DR
848,1014981737,84965,"430440",W MILITARY DR
849,1014981809,42870,"312510",E COURTLAND PLACE
850,1014981980,16172,"506426",ADA ST
851,1014982069,35018,"410021",REGENT
852,1014982125,9275,"401585",W EMERSON
853,1014982176,88711,"503935",ADELPHIA AVE
854,1014982197,35999,"509299",MARGO ST
855,1014982231,33269,"407244",AZUCENA ST
856,1014982247,7190,"509296",JUNIPER ST
857,1014982266,53771,"422851",MOUNTAIN VALLEY
858,1014982320,39601,"412934",MOSSROCK
859,1014982534,41126,"821654",THOUSAND OAKS
860,1014982583,83561,"8479245",OLD CORPUS CHRISTI RD
861,1014982595,1053,"206980",VANCE JACKSON
862,1014982610,60780,"408504",S SABINAS
863,1014982617,77824,"305469",SALISBURY DR
864,1014982685,71171,"307366",BRIARCREST DR
865,1014982822,27595,"305763",PARTRIDGE HILL
866,1014982897,86202,"203112",E EVANS RD
867,1014983076,46096,"520507",GALM RD
868,1014983084,46096,"520507",GALM RD
869,1014983158,3815,"401523",THOMPSON PLACE
870,1014983223,17967,"304784",ELKTON DR
871,1014983261,34048,"426500",RUSTIC COACH
872,1014983332,3715,"203308",ROUSE
873,1014983337,34679,"206855",VOLLUM AVE
874,1014983339,95245,"207812",MAINLAND
875,1014983343,15683,"310027",REDLAND RD
876,1014983354,78455,"306082",CERRO VISTA ST
877,1014983388,67657,"411023",HAMBLEDON DR
878,1014983434,53025,"204807",COUNTRY VIEW LN
879,1014983436,26140,"309372",CYRIL
880,1014983437,53025,"204807",COUNTRY VIEW LN
881,1014983438,31849,"431150",Palmdale Pass
882,1014983439,29609,"431155",Riverbank Pass
883,1014983442,62036,"309582",HARLOW DR
884,1014983447,28529,"312899",WEHMAN DR
885,1014983561,85191,"309332",NACOGDOCHES RD
886,1014983605,67066,"408276",CHIHUAHUA ST
887,1014983705,68947,"311051",PARKRIDGE
888,1014983710,10987,"407434",ALLSUP
889,1014983790,61826,"845336",BULVERDE RD
890,1014983801,90402,"509425",SOCORRO ST
891,1014983806,88251,"501946",HUIZAR ST
892,1014983829,88251,"501946",HUIZAR ST
893,1014983831,68479,"513617",HARDY OAK BLVD
894,1014983835,25277,"201753",E EVANS RD
895,1014983868,36303,"513083",BAYWATER STAGE
896,1014983906,71644,"310309",CASTLE RUN DR
897,1014983926,89386,"505064",SAN ARTURO
898,1014984048,47979,"824048",SAN PEDRO AVE
899,1014984085,80504,"845116",THOUSAND OAKS
900,1014984112,68914,"8478271",COMANCHE POST
901,1014984172,85703,"8486942",A-50063
902,1014984270,22418,"309968",COLTON WELL
903,1014984447,92038,"506427",ADA ST
904,1014984449,49909,"503404",Mauermann Rd
905,1014984462,96199,"405612",ELDORADO ST
905,1014984462,87288,"405638",ESPINOSA ST
906,1014984549,75068,"419928",WOLF CRK
907,1014984590,77100,"515352",GENTLE CURRENT
908,1014984718,43164,"307081",RIDGE COUNTRY
909,1014984750,38314,"509148",PECAN VALLEY DR
910,1014984777,32337,"407196",OAK VALLEY DR
911,1014984833,77972,"510119",W MARKET ST
912,1014984921,42528,"8483304",A-10830
913,1014984991,74587,"416641",WURZBACH RD
914,1014985045,94989,"410971",WOODLAND HILLS
915,1014985142,38441,"414832",CEDAR PARK
916,1014985198,47911,"8477795",CORNERWAY BLVD
917,1014985225,77456,"313241",CORNER PKWY
918,1014985230,11086,"314093",POST OFFICE DR
919,1014985277,17696,"412743",OVERHILL
920,1014985281,64834,"413424",ROANOKE AVE
921,1014985316,43809,"516731",GLACIER LAKE
922,1014985336,56887,"306420",CLOVER HILL
923,1014985339,75371,"414352",BRAUN CRK
924,1014985431,62822,"411834",CRYSTAL HILL
925,1014985437,71299,"406523",HARVEST TIME
926,1014985480,46533,"413770",CLARIDGE
927,1014985534,61413,"202897",N HAMILTON AVE
928,1014985568,26825,"309651",MCKEON
929,1014985662,82287,"411793",WURZBACH RD
930,1014985715,49282,"502444",IOWA ST
931,1014985734,33244,"504429",S PRESA ST
932,1014985738,44306,"423694",COLUMBIA SQ
933,1014985774,8225,"418622",GLENCOE
934,1014985785,19653,"308711",THOMAS SUMTER
935,1014985824,48997,"310342",FRATT RD
936,1014985885,39313,"416915",FLOYD CURL
937,1014985924,83540,"507431",N ALAMO ST
938,1014986157,10289,"307432",GREEN SPRING DR
939,1014986164,50047,"305890",ESTABLE
940,1014986168,84467,"514226",BULVERDE RD
941,1014986190,237,"512950",WILDERNESS OAK
942,1014986220,61784,"303900",LINCOLN WOOD
943,1014986240,50809,"305293",GREENBRIER
944,1014986283,81747,"418694",HERMINE BLVD
945,1014986284,32962,"418692",HERMINE BLVD
946,1014986453,95677,"501708",SINCLAIR RD
947,1014986648,36549,"307905",IRVINGTON DR
948,1014986652,75401,"514230",REDLAND RD
949,1014986763,44458,"210403",SENISA SPGS
950,1014986783,27385,"512895",BULVERDE RD
951,1014986786,52366,"210383",SHAY CIR
952,1014986919,67129,"423692",WESTPOND DR
953,1014986935,74544,"824114",W HUTCHINS PLACE
954,1014987001,84467,"514226",BULVERDE RD
955,1014987044,84467,"514226",BULVERDE RD
956,1014987059,87393,"417565",WEST AVE
957,1014987062,66056,"312912",INDUSTRY PARK DR
958,1014987252,59399,"508851",FAIRLAWN DR
959,1014987269,11741,"507228",DEVON AVE
960,1014987277,3535,"408084",GUADALUPE ST
961,1014987280,12353,"401859",W HUTCHINS PLACE
962,1014987378,11490,"8477776",E BASSE RD
963,1014987412,10052,"413492",SURRELS AVE
964,1014987496,8934,"505058",W JOHNSON
965,1014987522,44062,"518006",COVEL
966,1014987544,10114,"502264",W CAROLINA
967,1014987585,95245,"207812",MAINLAND
968,1014987619,50809,"305293",GREENBRIER
969,1014987926,73571,"431558",MARBACH RD
970,1014988009,40292,"311121",CITADELL PLAZA
971,1014988058,70336,"209395",CINCINNATI AVE
972,1014988060,84069,"416024",COUNTRY FLOWER
973,1014988165,7674,"429643",BASSE
974,1014988232,78787,"411481",LOST LN
975,1014988279,32307,"309914",HARRY WURZBACH
976,1014988282,76685,"411958",INGRAM RD
977,1014988349,77422,"305329",TESORO DR
978,1014988357,48119,"402508",CUPPLES RD
979,1014988362,7218,"412439",OAK KNOLL DR
980,1014988366,45196,"846097",CABLE RANCH RD
980,1014988366,28105,"846099",CABLE RANCH RD
981,1014988371,47882,"207516",RIDGEROCK
982,1014988373,63937,"310979",SPRUCEWOOD
983,1014988382,36584,"309285",TREELINE PARK
984,1014988454,58145,"821731",W MARTIN ST
985,1014988470,29255,"515353",W MILITARY DR
986,1014988498,18764,"521667",WISEMAN BLVD
987,1014988499,96893,"403954",PROSPERITY DR
988,1014988500,36885,"431145",Palmdale Pass
989,1014988501,93170,"414827",CEDAR PARK
990,1014988510,96127,"507309",AVONDALE AVE
991,1014988512,15683,"310027",REDLAND RD
992,1014988520,95245,"207812",MAINLAND
993,1014988526,77050,"306959",KNOLLCREEK
994,1014988528,86148,"844511",HENDERSON PASS
995,1014988580,68070,"418131",WEST AVE
996,1014988581,53070,"418143",WEST AVE
997,1014988582,10027,"418147",WEST AVE
998,1014988585,36584,"309285",TREELINE PARK
999,1014988621,81747,"418694",HERMINE BLVD
1000,1014988647,11086,"314093",POST OFFICE DR
1001,1014988685,6230,"412965",VANCE JACKSON
1002,1014988689,69912,"413000",VANCE JACKSON
1003,1014988723,58426,"504043",BRIAR PLACE
1004,1014988730,58426,"504043",BRIAR PLACE
1005,1014988772,58315,"517095",Canadian Goose
1006,1014988876,37900,"822000",STOWERS BLVD
1006,1014988876,34960,"411857",BLACKBERRY DR
1007,1014988899,52730,"510838",DIRECTOR DR
1008,1014988929,27721,"430509",VANCE JACKSON
1009,1014989114,26488,"404718",W TRAVIS ST
1010,1014989115,9766,"429887",LAKESIDE PKWY
1011,1014989137,45301,"511938",COURSE VIEW DR
1012,1014989142,46096,"520507",GALM RD
1013,1014989247,94441,"418082",MCCARTY
1014,1014989259,36019,"406773",TIMBERCREEK DR
1015,1014989264,92038,"506427",ADA ST
1016,1014989390,22811,"407507",DUGAS DR
1017,1014989403,64313,"409327",S PICOSO
1018,1014989434,12813,"8483254",A-10754
1019,1014989554,28720,"400677",S ZARZAMORA
1020,1014989560,91882,"501815",BOSWELL ST
1021,1014989603,27355,"409376",CERALVO ST
1022,1014989618,30208,"412535",BENRUS
1023,1014989731,50809,"305293",GREENBRIER
1024,1014989771,72002,"412762",FAIRFORD DR
1025,1014989793,75528,"301620",N GRAYTOWN RD
1026,1014989830,11584,"423010",GLADE VALLEY DR
1027,1014989906,92038,"506427",ADA ST
1028,1014989917,90837,"505906",VINE ST
1029,1014989934,75315,"301619",N GRAYTOWN RD
1030,1014989975,46391,"204861",SANDYGLEN
1031,1014990022,75315,"301619",N GRAYTOWN RD
1032,1014990035,87034,"415891",GARDENDALE
1033,1014990056,75315,"301619",N GRAYTOWN RD
1034,1014990139,58180,"508362",SHARER
1035,1014990296,11618,"505254",CANTON
1036,1014990486,22418,"309968",COLTON WELL
1037,1014990570,30449,"408708",SW 28TH ST
1038,1014990583,21084,"846553",MYSTIC SUNRISE DR
1039,1014990588,67794,"504471",S PINE ST
1040,1014990596,12449,"504778",S PINE ST
1041,1014990602,1670,"504771",S PINE ST
1042,1014990639,56826,"318188",ARIZONA BAY
1043,1014990667,28141,"309345",BROADWAY
1044,1014990716,53327,"8483016",A-10500
1045,1014990717,54488,"305775",DRAKEWOOD
1046,1014990725,66233,"414995",HUNTSMAN RD
1047,1014990769,8971,"418323",MONTVIEW
1048,1014990808,3167,"305673",ROYAL OAKS DR
1049,1014990941,42689,"422858",MORNING VALLEY
1050,1014990960,75857,"8483498",A-10995
1051,1014991017,96007,"507425",N ALAMO ST
1052,1014991035,10910,"309174",McCullough Ave
1053,1014991084,89331,"413495",SURRELS AVE
1054,1014991091,72921,"409501",AIKEN
1055,1014991117,79132,"846672",VILLAGE PARK
1056,1014991128,56064,"403563",SW 35TH ST
1057,1014991163,81865,"311679",SAN PEDRO AVE
1058,1014991172,22700,"8483931",A-11200
1059,1014991318,68551,"8476903",MARBACH RD
1060,1014991327,49394,"521605",SPURS RANCH
1061,1014991409,10027,"418147",WEST AVE
1062,1014991472,40482,"309344",BROADWAY
1063,1014991480,86320,"309338",BROADWAY
1064,1014991503,62990,"411071",TIMBERHURST
1065,1014991541,28529,"312899",WEHMAN DR
1066,1014991575,83960,"401586",W EMERSON
1067,1014991655,82428,"413611",PLAINVIEW DR
1068,1014991763,3815,"401523",THOMPSON PLACE
1069,1014991771,58825,"408282",CHIHUAHUA ST
1070,1014991773,6948,"503741",STOLNET
1071,1014991796,45604,"509848",COLZONA RD
1072,1014991836,77271,"821746",W MARTIN ST
1073,1014991925,49909,"503404",Mauermann Rd
1074,1014991960,78740,"422182",TRADESMAN DR
