"ProjectCategory","SMPProjectID","CouncilDistrict","ProjectStreet","StreetFrom","StreetTo","ProjectLimits","FiscalYear","Application","Type_","Force","WeightedPCI","PBaseFail","FieldBasePave","PFlatWork","EstTotalCost","ProjectStatus","ScheduleStart","ScheduleFinish","ActualStart","ActualFinish","ProjectManager","Contact","Shape_Length","Sealant_App","PCI_Factor","ActStart","ActFinish","ActDuration","START","Oday","Odate","Omonth","Ohour","Oyear","Otime"
"IMP","683","5","SW 21ST ST","W DURANGO BLVD","CASTROVILLE RD","SW 21ST ST From W DURANGO BLVD To CASTROVILLE RD",2018,"Mill & Overlay - Contract","Rehabilitation","Contract",28,NA,NA,NA,137137,"IMP",NA,NA,2019-06-24,2019-07-09,NA,NA,1894.79031609762,"Mill & Overlay","F (0-40)",2019-06-24,2019-07-09,15,2019-06-24,"Monday",24,"June",0,"2019","Morning"
"IMP","684","5","LULAC WALK","SAN FERNANDO ST","MATTHEWS AVE","LULAC WALK From SAN FERNANDO ST To MATTHEWS AVE",2020,"Mill & Overlay - Inhouse","Rehabilitation","City",34,NA,0,0,34395.12,"Verified",NA,NA,2020-07-09,2020-07-10,NA,NA,620.997297397033,"Mill & Overlay","F (0-40)",2020-07-09,2020-07-10,1,2020-07-09,"Thursday",9,"July",0,"2020","Morning"
"IMP","688","5","LAMM ST","BIG FOOT","DEAD END","LAMM ST From BIG FOOT To DEAD END",2019,"Mill & Overlay - Inhouse","Rehabilitation","City",94,NA,NA,NA,5755.67,"IMP",NA,NA,2019-01-08,2019-01-10,NA,NA,155.001832573123,"Mill & Overlay","A (86-100)",2019-01-08,2019-01-10,2,2019-01-08,"Tuesday",8,"January",0,"2019","Morning"
"IMP","690","4","Algo Dulce","Maria Isabel Dr","Aragon Dr","Algo Dulce From Maria Isabel Dr To Aragon Dr",2023,"Mill & Overlay","Rehabilitation","City",53,NA,30,15,107114.29,"Verified by CoSA",NA,NA,2023-04-25,2023-05-03,NA,NA,1866.974541154,"Mill & Overlay","D (41-60)",2023-04-25,2023-05-03,8,2023-04-25,"Tuesday",25,"April",0,"2023","Morning"
"IMP","691","4","WIKIEUP DR","COCONINO DR","REFORMA DR","WIKIEUP DR From COCONINO DR To REFORMA DR",2019,"Mill & Overlay - Contract","Rehabilitation","Contract",12,NA,NA,NA,73969.49,"New 410",NA,NA,2019-08-12,2019-08-14,NA,NA,864.447369894733,"Mill & Overlay","F (0-40)",2019-08-12,2019-08-14,2,2019-08-12,"Monday",12,"August",0,"2019","Morning"
"IMP","692","5","Finch","Finton","Ih 35 S Access Rd","Finch From Finton To Ih 35 S Access Rd",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",52,NA,40,5,29184.17,"COVID-19",NA,NA,2020-12-16,2021-01-14,NA,NA,307.362102084364,"Mill & Overlay","D (41-60)",2020-12-16,2021-01-14,29,2020-12-16,"Wednesday",16,"December",0,"2020","Morning"
"IMP","695","6","EASTERLING","CULEBRA RD","DEAD END","EASTERLING From CULEBRA RD To DEAD END",2019,"Mill & Overlay - Inhouse","Rehabilitation","City",12,NA,NA,NA,57192.13,"IMP",NA,NA,2019-08-31,2019-09-13,NA,NA,905.991021430071,"Mill & Overlay","F (0-40)",2019-08-31,2019-09-13,13,2019-08-31,"Saturday",31,"August",0,"2019","Morning"
"IMP","696","6","W MILITARY DR","POTRANCO RD","NW LOOP 410 ACCESS RD","W MILITARY DR From POTRANCO RD To NW LOOP 410 ACCESS RD",2019,"Mill & Overlay - Contract","Rehabilitation","Contract",49,NA,NA,NA,832324.61,"IMP",NA,NA,2019-07-19,2019-08-07,NA,NA,5533.6299608996,"Mill & Overlay","D (41-60)",2019-07-19,2019-08-07,19,2019-07-19,"Friday",19,"July",0,"2019","Morning"
"IMP","698","8","STABLE PASS","Cul-de-Sac","STABLE BROOK DR","STABLE PASS From Cul-de-Sac To STABLE BROOK DR",2019,"Mill & Overlay - Contract","Rehabilitation","Contract",55,NA,NA,NA,108652.37,"IMP",NA,NA,2019-01-14,2019-01-23,NA,NA,1908.89191969399,"Mill & Overlay","D (41-60)",2019-01-14,2019-01-23,9,2019-01-14,"Monday",14,"January",0,"2019","Morning"
"IMP","699","4","Trading Post","Five Palms Dr","Port Victoria","Trading Post From Five Palms Dr To Port Victoria",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",61,NA,40,5,86705,"COVID-19",NA,NA,2021-01-21,2021-01-27,NA,NA,1096.22608564169,"Mill & Overlay","C (61-70)",2021-01-21,2021-01-27,6,2021-01-21,"Thursday",21,"January",0,"2021","Morning"
"IMP","700","8","BUFFALO HILLS","CUL-DE-SAC","DEAD END","BUFFALO HILLS From CUL-DE-SAC To DEAD END",2019,"Mill & Overlay - Contract","Rehabilitation","Contract",57,NA,NA,NA,43735.76,"IMP",NA,NA,2019-02-14,2019-02-26,NA,NA,765.73437383279,"Mill & Overlay","D (41-60)",2019-02-14,2019-02-26,12,2019-02-14,"Thursday",14,"February",0,"2019","Morning"
"IMP","704","8","HAVASU HILLS","WASHITA WAY","CUL-DE-SAC","HAVASU HILLS From WASHITA WAY To CUL-DE-SAC",2019,"Mill & Overlay - Inhouse","Rehabilitation","City",57,NA,NA,NA,12677.95,"IMP",NA,NA,2019-02-11,2019-02-13,NA,NA,280.49969980185,"Mill & Overlay","D (41-60)",2019-02-11,2019-02-13,2,2019-02-11,"Monday",11,"February",0,"2019","Morning"
"IMP","707","6","Timber Range","Timber Climb","Cul-de-sac","Timber Range From Timber Climb To Cul-de-sac",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",77,NA,10,5,81436.32,"COVID-19",NA,NA,2020-11-13,2020-11-16,NA,NA,1331.7335122248,"Mill & Overlay","B (71-85)",2020-11-13,2020-11-16,3,2020-11-13,"Friday",13,"November",0,"2020","Morning"
"IMP","708","6","Timber Climb","Timber Range","Timberhurst","Timber Climb From Timber Range To Timberhurst",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",75,NA,10,5,44367.89,"COVID-19",NA,NA,2020-11-17,2020-11-19,NA,NA,789.478872245597,"Mill & Overlay","B (71-85)",2020-11-17,2020-11-19,2,2020-11-17,"Tuesday",17,"November",0,"2020","Morning"
"IMP","709","6","Timber Rise","Timberhurst","Cul-de-sac","Timber Rise From Timberhurst To Cul-de-sac",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",62,NA,10,5,14512.22,"COVID-19",NA,NA,2020-11-18,2020-11-18,NA,NA,174.282928237761,"Mill & Overlay","C (61-70)",2020-11-18,2020-11-18,0,2020-11-18,"Wednesday",18,"November",0,"2020","Morning"
"IMP","710","6","Timberhurst","Timber Place","Timber Climb","Timberhurst From Timber Place To Timber Climb",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",56,NA,20,5,463245.43,"COVID-19",NA,NA,2020-11-17,2020-12-07,NA,NA,6118.47630622962,"Mill & Overlay","D (41-60)",2020-11-17,2020-12-07,20,2020-11-17,"Tuesday",17,"November",0,"2020","Morning"
"IMP","711","6","Timberbranch","Timberbriar","Cul-de-sac","Timberbranch From Timberbriar To Cul-de-sac",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",69,NA,10,5,43511.39,"COVID-19",NA,NA,2020-11-14,2020-11-16,NA,NA,642.218082558769,"Mill & Overlay","C (61-70)",2020-11-14,2020-11-16,2,2020-11-14,"Saturday",14,"November",0,"2020","Morning"
"IMP","715","8","BLUFFCREEK DR","BLUFFDALE","MEDICAL DR _ HORIZON HILL BLVD","BLUFFCREEK DR From BLUFFDALE To MEDICAL DR _ HORIZON HILL BLVD",2019,"Mill & Overlay - Contract","Rehabilitation","Contract",52,NA,NA,NA,73032.61,"IMP",NA,NA,2019-08-12,2019-08-20,NA,NA,650.929059457166,"Mill & Overlay","D (41-60)",2019-08-12,2019-08-20,8,2019-08-12,"Monday",12,"August",0,"2019","Morning"
"IMP","720","4","Spanish Cv","Seacliff","Cul-de-sac","Spanish Cv From Seacliff To Cul-de-sac",2021,"Mill & Overlay - City","Rehabilitation","City",50,NA,50,0,30002.63,"Verified",NA,NA,2020-10-15,2020-10-20,NA,NA,509.132091101363,"Mill & Overlay","D (41-60)",2020-10-15,2020-10-20,5,2020-10-15,"Thursday",15,"October",0,"2020","Morning"
"IMP","725","4","Diamond Cv","Seacliff","War Horse Dr","Diamond Cv From Seacliff To War Horse Dr",2021,"Mill & Overlay - City","Rehabilitation","City",55,NA,10,5,70056,"Verified",NA,NA,2020-10-27,2020-11-03,NA,NA,1244.14051768093,"Mill & Overlay","D (41-60)",2020-10-27,2020-11-03,7,2020-10-27,"Tuesday",27,"October",0,"2020","Morning"
"IMP","726","6","BENDELL","APRIL BEND","LAUREL BEND","BENDELL From APRIL BEND To LAUREL BEND",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",53,NA,25,5,68821.98,"Verified",NA,NA,2020-04-06,2020-04-17,NA,NA,1010.77138112163,"Mill & Overlay","D (41-60)",2020-04-06,2020-04-17,11,2020-04-06,"Monday",6,"April",0,"2020","Morning"
"IMP","728","6","ARDEN BEND","APRIL BEND","LAUREL BEND","ARDEN BEND From APRIL BEND To LAUREL BEND",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",65,NA,20,5,74127.13,"Verified",NA,NA,2020-04-03,2020-04-24,NA,NA,1021.45777693748,"Mill & Overlay","C (61-70)",2020-04-03,2020-04-24,21,2020-04-03,"Friday",3,"April",0,"2020","Morning"
"IMP","729","4","SEACLIFF","DIAMOND CV","WAR HORSE DR","SEACLIFF From DIAMOND CV To WAR HORSE DR",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",58,NA,60,5,167942.84,"Verified",NA,NA,2020-05-17,2020-09-30,NA,NA,1386.66693574911,"Mill & Overlay","D (41-60)",2020-05-17,2020-09-30,136,2020-05-17,"Sunday",17,"May",0,"2020","Morning"
"IMP","730","1","JACKSON","W LAUREL ST","DEAD END","JACKSON From W LAUREL ST To DEAD END",2019,"Modified Mill & Overlay - Contract Local","Rehabilitation","Contract",50,NA,40,5,283859.93,"Pending",NA,NA,2020-06-23,2020-07-02,NA,NA,2787.53122588498,"Mill & Overlay","D (41-60)",2020-06-23,2020-07-02,9,2020-06-23,"Tuesday",23,"June",0,"2020","Morning"
"IMP","734","4","Corpus Cv","Seacliff","Cul-de-sac","Corpus Cv From Seacliff To Cul-de-sac",2021,"Mill & Overlay - City","Rehabilitation","City",52,NA,30,0,18952.94,"Verified",NA,NA,2020-10-16,2020-10-21,NA,NA,296.951385342649,"Mill & Overlay","D (41-60)",2020-10-16,2020-10-21,5,2020-10-16,"Friday",16,"October",0,"2020","Morning"
"IMP","735","6","LAURENS CT","JACLYN PARK","CUL-DE-SAC","LAURENS CT From JACLYN PARK To CUL-DE-SAC",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",59,NA,20,5,20626.41,"Verified",NA,NA,2020-04-03,2020-04-16,NA,NA,224.138944609044,"Mill & Overlay","D (41-60)",2020-04-03,2020-04-16,13,2020-04-03,"Friday",3,"April",0,"2020","Morning"
"IMP","737","4","REEDS CV","PORT VICTORIA","CUL-DE-SAC","REEDS CV From PORT VICTORIA To CUL-DE-SAC",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",23,NA,30,5,25025.34,"Verified",NA,NA,2020-06-04,2020-06-05,NA,NA,225.632026781245,"Mill & Overlay","F (0-40)",2020-06-04,2020-06-05,1,2020-06-04,"Thursday",4,"June",0,"2020","Morning"
"IMP","738","1","Gardina St","Fredericksburg Rd","Ih 10 W Access Rd","Gardina St From Fredericksburg Rd To Ih 10 W Access Rd",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",36,NA,80,5,581153.56,"Verified",NA,NA,2021-09-09,2021-09-23,NA,NA,4884.12149381627,"Mill & Overlay","F (0-40)",2021-09-09,2021-09-23,14,2021-09-09,"Thursday",9,"September",0,"2021","Morning"
"IMP","740","6","APRIL BEND","BOWENS CROSSING","GILLCROSS WAY","APRIL BEND From BOWENS CROSSING To GILLCROSS WAY",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",52,NA,20,5,92858.56,"Verified",NA,NA,2020-04-06,2020-04-24,NA,NA,1002.20355158799,"Mill & Overlay","D (41-60)",2020-04-06,2020-04-24,18,2020-04-06,"Monday",6,"April",0,"2020","Morning"
"IMP","741","4","CASTLE CV","PORT VICTORIA","CUL-DE-SAC","CASTLE CV From PORT VICTORIA To CUL-DE-SAC",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",32,NA,20,5,48323.39,"Verified",NA,NA,2020-06-04,2020-06-08,NA,NA,609.944498825767,"Mill & Overlay","F (0-40)",2020-06-04,2020-06-08,4,2020-06-04,"Thursday",4,"June",0,"2020","Morning"
"IMP","742","6","BOWENS CROSSING","W LOOP 1604 N","LAUREL BEND","BOWENS CROSSING From W LOOP 1604 N To LAUREL BEND",2020,"Mill & Overlay - Contract","Rehabilitation","Contract",51,NA,40,5,278126.01,"Verified",NA,NA,2020-04-06,2020-04-23,NA,NA,1977.33024119814,"Mill & Overlay","D (41-60)",2020-04-06,2020-04-23,17,2020-04-06,"Monday",6,"April",0,"2020","Morning"
"IMP","744","6","LAUREL BEND","BOWENS CROSSING","BENDELL","LAUREL BEND From BOWENS CROSSING To BENDELL",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",35,NA,30,5,85391.65,"Verified",NA,NA,2020-04-06,2020-04-17,NA,NA,1067.49697715,"Mill & Overlay","F (0-40)",2020-04-06,2020-04-17,11,2020-04-06,"Monday",6,"April",0,"2020","Morning"
"IMP","747","1","S LAREDO ST","EL PASO ST","S Alamo St","S LAREDO ST From EL PASO ST To S Alamo St",2022,"Mill & Overlay - Contract","Rehabilitation","Contract",59,NA,75,5,377533,"Verified",NA,NA,2022-07-27,2022-07-29,NA,NA,1980.78287174971,"Mill & Overlay","D (41-60)",2022-07-27,2022-07-29,2,2022-07-27,"Wednesday",27,"July",0,"2022","Morning"
"IMP","750","4","Hunter Blvd","S Zarzamora","Cul-de-sac","Hunter Blvd From S Zarzamora To Cul-de-sac",2022,"Reconstruction","Rehabilitation","Contract",21,NA,0,100,222520.61,"Verified",NA,NA,2022-09-06,2023-02-07,NA,NA,647.010058023363,"Reconstruction","F (0-40)",2022-09-06,2023-02-07,154,2022-09-06,"Tuesday",6,"September",0,"2022","Morning"
"IMP","751","6","Pleasant Park","Brownleaf Dr","Cul-de-sac","Pleasant Park From Brownleaf Dr To Cul-de-sac",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",79,NA,20,5,29306.18,"Verified",NA,NA,2021-08-18,2021-09-17,NA,NA,387.546407573684,"Mill & Overlay","B (71-85)",2021-08-18,2021-09-17,30,2021-08-18,"Wednesday",18,"August",0,"2021","Morning"
"IMP","753","1","MACKEY","WONDER PKWY","WEST AVE","MACKEY From WONDER PKWY To WEST AVE",2019,"Modified Mill & Overlay - Contract","Rehabilitation","Contract",13,NA,NA,NA,103214.06,"Council Request",NA,NA,2019-03-05,2019-03-22,NA,NA,1003.79664390369,"Mill & Overlay","F (0-40)",2019-03-05,2019-03-22,17,2019-03-05,"Tuesday",5,"March",0,"2019","Morning"
"IMP","759","8","LEGEND LN","CAMP BULLIS RD","WITTENBURG DR","LEGEND LN From CAMP BULLIS RD To WITTENBURG DR",2019,"Mill & Overlay - Contract","Rehabilitation","Contract",59,NA,NA,NA,205207.64,"IMP",NA,NA,2019-01-25,2019-02-27,NA,NA,3848.71775894653,"Mill & Overlay","D (41-60)",2019-01-25,2019-02-27,33,2019-01-25,"Friday",25,"January",0,"2019","Morning"
"IMP","760","4","SEAFARER DR","OLD SKY HARBOR","CUL-DE-SAC","SEAFARER DR From OLD SKY HARBOR To CUL-DE-SAC",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",61,NA,20,5,142576.31,"Verified",NA,NA,2020-05-26,2020-06-02,NA,NA,1872.61089832448,"Mill & Overlay","C (61-70)",2020-05-26,2020-06-02,7,2020-05-26,"Tuesday",26,"May",0,"2020","Morning"
"IMP","763","1","Shook Ave","E Hildebrand Ave _ Park Hill","E Mulberry Ave _ Queens Crescent","Shook Ave From E Hildebrand Ave _ Park Hill To E Mulberry Ave _ Queens Crescent",2022,"Mill & Overlay","Rehabilitation","Contract",26,NA,0,20,185000,"Verified",NA,NA,2022-09-02,2022-09-15,NA,NA,3520.13367600671,"Mill & Overlay","F (0-40)",2022-09-02,2022-09-15,13,2022-09-02,"Friday",2,"September",0,"2022","Morning"
"IMP","766","4","Port Victoria","Castle Cv","Five Palms Dr","Port Victoria From Castle Cv To Five Palms Dr",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",25,NA,30,5,119709.52,"COVID-19",NA,NA,2021-01-20,2021-01-27,NA,NA,1342.06443628627,"Mill & Overlay","F (0-40)",2021-01-20,2021-01-27,7,2021-01-20,"Wednesday",20,"January",0,"2021","Morning"
"IMP","768","6","Valley Park Dr","Brownleaf Dr","N Park Bend","Valley Park Dr From Brownleaf Dr To N Park Bend",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",66,NA,40,5,50494.42,"Verified",NA,NA,2021-08-18,2021-09-16,NA,NA,614.034881596299,"Mill & Overlay","C (61-70)",2021-08-18,2021-09-16,29,2021-08-18,"Wednesday",18,"August",0,"2021","Morning"
"IMP","769","4","KINGLEY","W ACKARD PLACE","RODRICK DR","KINGLEY From W ACKARD PLACE To RODRICK DR",2020,"Modified Mill & Overlay - Contract Local","Rehabilitation","Contract",8,NA,60,5,77060.43,"Locked",NA,NA,2019-11-01,2019-11-21,NA,NA,656.773028414203,"Mill & Overlay","F (0-40)",2019-11-01,2019-11-21,20,2019-11-01,"Friday",1,"November",0,"2019","Morning"
"IMP","773","4","WHITLEY","W ACKARD PLACE","RODRICK DR","WHITLEY From W ACKARD PLACE To RODRICK DR",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",32,NA,40,5,46231.94,"Verified",NA,NA,2019-11-01,2019-11-21,NA,NA,456.894739119739,"Mill & Overlay","F (0-40)",2019-11-01,2019-11-21,20,2019-11-01,"Friday",1,"November",0,"2019","Morning"
"IMP","775","8","LEGEND LN","SINGING FOREST","CAMP BULLIS RD","LEGEND LN From SINGING FOREST To CAMP BULLIS RD",2019,"Mill & Overlay - Contract","Rehabilitation","Contract",42,NA,NA,NA,233627.72,"IMP",NA,NA,2019-01-29,2019-02-27,NA,NA,4301.00826521872,"Mill & Overlay","D (41-60)",2019-01-29,2019-02-27,29,2019-01-29,"Tuesday",29,"January",0,"2019","Morning"
"IMP","776","4","Westville Dr","Hackamore Ln","Rawhide Ln","Westville Dr From Hackamore Ln To Rawhide Ln",2022,"Modified Mill & Overlay - Contract Local","Rehabilitation","Contract",43,NA,50,5,70048.98,"Verified",NA,NA,2022-07-18,2022-07-19,NA,NA,772.264167354398,"Mill & Overlay","D (41-60)",2022-07-18,2022-07-19,1,2022-07-18,"Monday",18,"July",0,"2022","Morning"
"IMP","778","4","Serene Valley","Angel Valley Dr","Easy Valley Dr","Serene Valley From Angel Valley Dr To Easy Valley Dr",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",22,NA,80,5,155508.72,"Verified",NA,NA,2021-05-12,2021-06-09,NA,NA,1199.25355929465,"Mill & Overlay","F (0-40)",2021-05-12,2021-06-09,28,2021-05-12,"Wednesday",12,"May",0,"2021","Morning"
"IMP","780","8","OAKLAND RD","HUEBNER RD","WOODRIDGE BLF _ PRUE RD","OAKLAND RD From HUEBNER RD To WOODRIDGE BLF _ PRUE RD",2019,"Mill & Overlay - Contract","Rehabilitation","Contract",62,NA,NA,NA,560467.06,"IMP",NA,NA,2019-09-24,2019-10-03,NA,NA,7541.48568220374,"Mill & Overlay","C (61-70)",2019-09-24,2019-10-03,9,2019-09-24,"Tuesday",24,"September",0,"2019","Morning"
"IMP","785","8","APALOOSA WAY","WASHITA WAY","CUL-DE-SAC","APALOOSA WAY From WASHITA WAY To CUL-DE-SAC",2019,"Mill & Overlay - Inhouse","Rehabilitation","City",63,NA,NA,NA,15335.66,"IMP",NA,NA,2019-03-11,2019-03-13,NA,NA,327.798527343576,"Mill & Overlay","C (61-70)",2019-03-11,2019-03-13,2,2019-03-11,"Monday",11,"March",0,"2019","Morning"
"IMP","786","4","LEAHY","SHELBY","IH 35 S ACCESS RD","LEAHY From SHELBY To IH 35 S ACCESS RD",2019,"Mill & Overlay - Inhouse","Rehabilitation","City",50,NA,NA,NA,14482.89,"Council Priority",NA,NA,2018-11-28,2018-11-29,NA,NA,325.015905945678,"Mill & Overlay","D (41-60)",2018-11-28,2018-11-29,1,2018-11-28,"Wednesday",28,"November",0,"2018","Morning"
"IMP","788","4","LIGHTHOUSE CV","PORT VICTORIA","CUL-DE-SAC","LIGHTHOUSE CV From PORT VICTORIA To CUL-DE-SAC",2020,"Modified Mill & Overlay - Contract Local","Rehabilitation","Contract",45,NA,50,5,60628.13,"Verified",NA,NA,2020-06-04,2020-06-05,NA,NA,507.600446425821,"Mill & Overlay","D (41-60)",2020-06-04,2020-06-05,1,2020-06-04,"Thursday",4,"June",0,"2020","Morning"
"IMP","790","4","ROYAL VALLEY","ALPINE VALLEY","BROOK VALLEY DR","ROYAL VALLEY From ALPINE VALLEY To BROOK VALLEY DR",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",50,NA,20,5,91107,"Verified",NA,NA,2020-05-11,2020-05-19,NA,NA,1303.3559970825,"Mill & Overlay","D (41-60)",2020-05-11,2020-05-19,8,2020-05-11,"Monday",11,"May",0,"2020","Morning"
"IMP","791","8","MAZATTAN WAY","WASHITA WAY","CUL-DE-SAC","MAZATTAN WAY From WASHITA WAY To CUL-DE-SAC",2019,"Mill & Overlay - Inhouse","Rehabilitation","City",44,NA,NA,NA,11825.07,"IMP",NA,NA,2019-03-23,2019-03-26,NA,NA,262.49155500019,"Mill & Overlay","D (41-60)",2019-03-23,2019-03-26,3,2019-03-23,"Saturday",23,"March",0,"2019","Morning"
"IMP","792","4","EMERALD GLADE","POTRANCO RD","SADDLEBROOK DR","EMERALD GLADE From POTRANCO RD To SADDLEBROOK DR",2020,"Modified Mill & Overlay - Contract Local","Rehabilitation","Contract",10,NA,60,5,73376.19,"Verified",NA,NA,2020-02-29,2020-03-07,NA,NA,625.37478187054,"Mill & Overlay","F (0-40)",2020-02-29,2020-03-07,7,2020-02-29,"Saturday",29,"February",0,"2020","Morning"
"IMP","793","8","FLINTWOOD CIR","LOST LAKE","CUL-DE-SAC","FLINTWOOD CIR From LOST LAKE To CUL-DE-SAC",2019,"Mill & Overlay - Inhouse","Rehabilitation","City",48,NA,NA,NA,9539.18,"IMP",NA,NA,2018-12-03,2018-12-04,NA,NA,211.473009226201,"Mill & Overlay","D (41-60)",2018-12-03,2018-12-04,1,2018-12-03,"Monday",3,"December",0,"2018","Morning"
"IMP","795","8","FAIRHAVEN ST","DATAPOINT","DEAD END","FAIRHAVEN ST From DATAPOINT To DEAD END",2019,"Mill & Overlay - Contract","Rehabilitation","Contract",28,NA,NA,NA,217766.05,"IMP",NA,NA,2019-08-12,2019-08-31,NA,NA,1940.91622393949,"Mill & Overlay","F (0-40)",2019-08-12,2019-08-31,19,2019-08-12,"Monday",12,"August",0,"2019","Morning"
"IMP","798","8","SINGING FOREST","WASHITA WAY","BUFFALO HILLS","SINGING FOREST From WASHITA WAY To BUFFALO HILLS",2019,"Mill & Overlay - Inhouse","Rehabilitation","City",57,NA,NA,NA,81777.52,"IMP",NA,NA,2019-05-06,2019-05-17,NA,NA,1655.83936955,"Mill & Overlay","D (41-60)",2019-05-06,2019-05-17,11,2019-05-06,"Monday",6,"May",0,"2019","Morning"
"IMP","806","4","SPINDLE TOP","SADDLEBROOK DR","CUL-DE-SAC","SPINDLE TOP From SADDLEBROOK DR To CUL-DE-SAC",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",16,NA,30,5,53469.49,"Verified",NA,NA,2020-02-25,2020-03-03,NA,NA,575.038309206248,"Mill & Overlay","F (0-40)",2020-02-25,2020-03-03,7,2020-02-25,"Tuesday",25,"February",0,"2020","Morning"
"IMP","807","4","ALPINE VALLEY","ROYAL VALLEY","BRIGHT VALLEY","ALPINE VALLEY From ROYAL VALLEY To BRIGHT VALLEY",2020,"Mill & Overlay - Contract Local","Rehabilitation","Contract",37,NA,30,5,100687.4,"Locked",NA,NA,2020-05-13,2020-05-20,NA,NA,1221.91617828373,"Mill & Overlay","F (0-40)",2020-05-13,2020-05-20,7,2020-05-13,"Wednesday",13,"May",0,"2020","Morning"
"IMP","810","1","VENICE ST","WEST AVE","DEAD END","VENICE ST From WEST AVE To DEAD END",2020,"Modified Mill & Overlay - Contract Local","Rehabilitation","Contract",29,NA,90,5,255875.69,"Verified",NA,NA,2019-12-09,2020-01-23,NA,NA,1918.78075634433,"Mill & Overlay","F (0-40)",2019-12-09,2020-01-23,45,2019-12-09,"Monday",9,"December",0,"2019","Morning"
"IMP","813","1","Pasadena","Fredericksburg Rd","West Ave","Pasadena From Fredericksburg Rd To West Ave",2021,"Mill & Overlay - Contract","Rehabilitation","Contract",35,NA,10,5,57561.33,"Verified",NA,NA,2021-03-20,2021-03-23,NA,NA,1344.87042325833,"Mill & Overlay","F (0-40)",2021-03-20,2021-03-23,3,2021-03-20,"Saturday",20,"March",0,"2021","Morning"
"IMP","814","1","W Grayson St","N St Marys","E Euclid Ave","W Grayson St From N St Marys To E Euclid Ave",2021,"Reconstruction - Contract","Rehabilitation","Contract",62,NA,0,20,378587.13,"COVID-19",NA,NA,2022-06-13,2022-10-10,NA,NA,1204.81542153406,"Reconstruction","C (61-70)",2022-06-13,2022-10-10,119,2022-06-13,"Monday",13,"June",0,"2022","Morning"
"IMP","815","1","E Houston St","Bonham","Elm St","E Houston St From Bonham To Elm St",2022,"Mill & Overlay","Rehabilitation","Contract",62,NA,40,5,126426.59,"Verified",NA,NA,2022-07-22,2022-07-26,NA,NA,869.136408599968,"Mill & Overlay","C (61-70)",2022-07-22,2022-07-26,4,2022-07-22,"Friday",22,"July",0,"2022","Morning"
"IMP","817","6","GUTHRIE ST","S ACME RD","SW 40TH ST","GUTHRIE ST From S ACME RD To SW 40TH ST",2019,"Mill & Overlay - Contract","Rehabilitation","Contract",14,NA,NA,NA,114559.32,"New 410",NA,NA,2019-10-09,2019-10-16,NA,NA,1650.79076187262,"Mill & Overlay","F (0-40)",2019-10-09,2019-10-16,7,2019-10-09,"Wednesday",9,"October",0,"2019","Morning"
